date_key,full_date,brand_key,market_key,units,revenue_eur,margin_eur,avg_price_eur,discount_rate,month_start_key
20250319,2025-03-19,4,1,255,10701.44,5350.72,42.0,0.1302,20250301
20250319,2025-03-19,4,2,329,13830.47,6915.24,42.0,0.1193,20250301
20250319,2025-03-19,4,3,411,17262.53,8631.26,42.0,0.1305,20250301
20250319,2025-03-19,4,4,275,11531.24,5765.62,42.0,0.1195,20250301
20250319,2025-03-19,5,1,232,18073.88,10482.85,78.0,0.0693,20250301
20250319,2025-03-19,5,2,265,20643.29,11973.11,78.0,0.0566,20250301
20250319,2025-03-19,5,3,327,25487.81,14782.93,78.0,0.0666,20250301
20250319,2025-03-19,5,4,223,17424.18,10106.03,78.0,0.0962,20250301
20250319,2025-03-19,6,1,283,6794.68,2853.77,24.0,0.1625,20250301
20250319,2025-03-19,6,2,359,8609.26,3615.89,24.0,0.1645,20250301
20250319,2025-03-19,6,3,445,10668.84,4480.91,24.0,0.1676,20250301
20250319,2025-03-19,6,4,297,7130.61,2994.86,24.0,0.1886,20250301
20250319,2025-03-19,7,1,186,14518.15,8420.53,78.0,0.0963,20250301
20250319,2025-03-19,7,2,241,18793.13,10900.02,78.0,0.0809,20250301
20250319,2025-03-19,7,3,303,23623.02,13701.35,78.0,0.0943,20250301
20250319,2025-03-19,7,4,198,15452.34,8962.36,78.0,0.0945,20250301
20250319,2025-03-19,8,1,305,7311.6,3070.87,24.0,0.1968,20250301
20250319,2025-03-19,8,2,329,7902.2,3318.92,24.0,0.1538,20250301
20250319,2025-03-19,8,3,420,10074.22,4231.17,24.0,0.1887,20250301
20250319,2025-03-19,8,4,295,7074.94,2971.47,24.0,0.1857,20250301
20250320,2025-03-20,1,1,213,16601.19,9628.69,78.0,0.1042,20250301
20250320,2025-03-20,1,2,250,19532.19,11328.67,78.0,0.0617,20250301
20250320,2025-03-20,1,3,342,26686.86,15478.38,78.0,0.0554,20250301
20250320,2025-03-20,1,4,227,17736.79,10287.34,78.0,0.0838,20250301
20250320,2025-03-20,2,1,270,11330.53,5665.26,42.0,0.1228,20250301
20250320,2025-03-20,2,2,321,13475.07,6737.54,42.0,0.1469,20250301
20250320,2025-03-20,2,3,393,16501.43,8250.71,42.0,0.1097,20250301
20250320,2025-03-20,2,4,265,11115.93,5557.96,42.0,0.1229,20250301
20250320,2025-03-20,3,1,234,18216.78,10565.73,78.0,0.0758,20250301
20250320,2025-03-20,3,2,238,18540.44,10753.45,78.0,0.0854,20250301
20250320,2025-03-20,3,3,274,21394.52,12408.82,78.0,0.0836,20250301
20250320,2025-03-20,3,4,247,19244.38,11161.74,78.0,0.0677,20250301
20250320,2025-03-20,4,1,269,11284.59,5642.3,42.0,0.1263,20250301
20250320,2025-03-20,4,2,313,13141.57,6570.78,42.0,0.1176,20250301
20250320,2025-03-20,4,3,402,16873.52,8436.76,42.0,0.1206,20250301
20250320,2025-03-20,4,4,269,11290.52,5645.26,42.0,0.1104,20250301
20250320,2025-03-20,5,1,242,18893.19,10958.05,78.0,0.0757,20250301
20250320,2025-03-20,5,2,254,19840.98,11507.77,78.0,0.0674,20250301
20250320,2025-03-20,5,3,330,25706.99,14910.05,78.0,0.0877,20250301
20250320,2025-03-20,5,4,220,17175.39,9961.73,78.0,0.098,20250301
20250320,2025-03-20,6,1,288,6901.18,2898.49,24.0,0.1741,20250301
20250320,2025-03-20,6,2,319,7650.73,3213.31,24.0,0.185,20250301
20250320,2025-03-20,6,3,437,10495.81,4408.24,24.0,0.1465,20250301
20250320,2025-03-20,6,4,329,7896.64,3316.59,24.0,0.1976,20250301
20250320,2025-03-20,7,1,214,16724.71,9700.33,78.0,0.0508,20250301
20250320,2025-03-20,7,2,250,19503.38,11311.96,78.0,0.0816,20250301
20250320,2025-03-20,7,3,325,25311.74,14680.81,78.0,0.0795,20250301
20250320,2025-03-20,7,4,207,16109.81,9343.69,78.0,0.0872,20250301
20250320,2025-03-20,8,1,284,6808.36,2859.51,24.0,0.1855,20250301
20250320,2025-03-20,8,2,333,7988.12,3355.01,24.0,0.2077,20250301
20250320,2025-03-20,8,3,447,10730.65,4506.87,24.0,0.1603,20250301
20250320,2025-03-20,8,4,330,7919.0,3325.98,24.0,0.1798,20250301
20250321,2025-03-21,1,1,242,18864.62,10941.48,78.0,0.0811,20250301
20250321,2025-03-21,1,2,252,19617.99,11378.44,78.0,0.0599,20250301
20250321,2025-03-21,1,3,301,23502.1,13631.22,78.0,0.096,20250301
20250321,2025-03-21,1,4,229,17834.01,10343.73,78.0,0.0611,20250301
20250321,2025-03-21,2,1,287,12041.23,6020.62,42.0,0.1252,20250301
20250321,2025-03-21,2,2,320,13420.9,6710.45,42.0,0.1292,20250301
20250321,2025-03-21,2,3,411,17251.65,8625.83,42.0,0.1089,20250301
20250321,2025-03-21,2,4,264,11108.3,5554.15,42.0,0.0922,20250301
20250321,2025-03-21,3,1,207,16152.97,9368.72,78.0,0.0862,20250301
20250321,2025-03-21,3,2,235,18360.66,10649.18,78.0,0.0705,20250301
20250321,2025-03-21,3,3,353,27525.5,15964.79,78.0,0.0551,20250301
20250321,2025-03-21,3,4,236,18431.31,10690.16,78.0,0.0975,20250301
20250321,2025-03-21,4,1,268,11260.8,5630.4,42.0,0.1146,20250301
20250321,2025-03-21,4,2,319,13396.79,6698.4,42.0,0.1146,20250301
20250321,2025-03-21,4,3,377,15821.51,7910.75,42.0,0.1243,20250301
20250321,2025-03-21,4,4,311,13077.51,6538.75,42.0,0.1094,20250301
20250321,2025-03-21,5,1,242,18859.8,10938.68,78.0,0.0489,20250301
20250321,2025-03-21,5,2,273,21300.27,12354.16,78.0,0.0506,20250301
20250321,2025-03-21,5,3,303,23639.62,13710.98,78.0,0.0791,20250301
20250321,2025-03-21,5,4,236,18405.42,10675.15,78.0,0.0813,20250301
20250321,2025-03-21,6,1,294,7065.07,2967.33,24.0,0.1687,20250301
20250321,2025-03-21,6,2,325,7801.41,3276.59,24.0,0.1652,20250301
20250321,2025-03-21,6,3,456,10950.93,4599.39,24.0,0.1774,20250301
20250321,2025-03-21,6,4,290,6957.78,2922.27,24.0,0.1954,20250301
20250321,2025-03-21,7,1,226,17608.76,10213.08,78.0,0.0934,20250301
20250321,2025-03-21,7,2,239,18620.17,10799.7,78.0,0.088,20250301
20250321,2025-03-21,7,3,274,21360.1,12388.86,78.0,0.1184,20250301
20250321,2025-03-21,7,4,237,18478.38,10717.46,78.0,0.0761,20250301
20250321,2025-03-21,8,1,311,7471.76,3138.14,24.0,0.19,20250301
20250321,2025-03-21,8,2,321,7708.81,3237.7,24.0,0.1519,20250301
20250321,2025-03-21,8,3,423,10149.54,4262.81,24.0,0.1825,20250301
20250321,2025-03-21,8,4,298,7143.43,3000.24,24.0,0.1799,20250301
20250322,2025-03-22,1,1,218,16973.68,9844.73,78.0,0.0642,20250301
20250322,2025-03-22,1,2,233,18176.53,10542.39,78.0,0.0895,20250301
20250322,2025-03-22,1,3,338,26395.95,15309.65,78.0,0.0673,20250301
20250322,2025-03-22,1,4,237,18455.01,10703.9,78.0,0.0849,20250301
20250322,2025-03-22,2,1,284,11947.69,5973.84,42.0,0.0959,20250301
20250322,2025-03-22,2,2,316,13286.14,6643.07,42.0,0.1093,20250301
20250322,2025-03-22,2,3,386,16226.34,8113.17,42.0,0.1431,20250301
20250322,2025-03-22,2,4,258,10815.75,5407.88,42.0,0.1341,20250301
20250322,2025-03-22,3,1,224,17452.37,10122.38,78.0,0.0779,20250301
20250322,2025-03-22,3,2,256,19952.48,11572.44,78.0,0.087,20250301
20250322,2025-03-22,3,3,267,20853.1,12094.8,78.0,0.1264,20250301
20250322,2025-03-22,3,4,214,16701.13,9686.65,78.0,0.0816,20250301
20250322,2025-03-22,4,1,261,10964.03,5482.01,42.0,0.1547,20250301
20250322,2025-03-22,4,2,310,13000.36,6500.18,42.0,0.1166,20250301
20250322,2025-03-22,4,3,365,15314.22,7657.11,42.0,0.1158,20250301
20250322,2025-03-22,4,4,286,12024.14,6012.07,42.0,0.0711,20250301
20250322,2025-03-22,5,1,215,16777.84,9731.15,78.0,0.0809,20250301
20250322,2025-03-22,5,2,253,19751.1,11455.64,78.0,0.0819,20250301
20250322,2025-03-22,5,3,307,23967.19,13900.97,78.0,0.067,20250301
20250322,2025-03-22,5,4,211,16482.66,9559.95,78.0,0.0957,20250301
20250322,2025-03-22,6,1,272,6522.96,2739.64,24.0,0.1766,20250301
20250322,2025-03-22,6,2,308,7399.11,3107.63,24.0,0.1734,20250301
20250322,2025-03-22,6,3,457,10978.91,4611.14,24.0,0.1949,20250301
20250322,2025-03-22,6,4,266,6372.85,2676.6,24.0,0.1644,20250301
20250322,2025-03-22,7,1,217,16893.75,9798.38,78.0,0.0604,20250301
20250322,2025-03-22,7,2,241,18794.83,10901.0,78.0,0.085,20250301
20250322,2025-03-22,7,3,306,23852.55,13834.48,78.0,0.0576,20250301
20250322,2025-03-22,7,4,196,15285.43,8865.55,78.0,0.083,20250301
20250322,2025-03-22,8,1,298,7141.23,2999.32,24.0,0.1892,20250301
20250322,2025-03-22,8,2,342,8203.85,3445.62,24.0,0.1739,20250301
20250322,2025-03-22,8,3,416,9988.5,4195.17,24.0,0.1656,20250301
20250322,2025-03-22,8,4,319,7656.25,3215.63,24.0,0.1797,20250301
20250323,2025-03-23,1,1,194,15131.58,8776.32,78.0,0.1124,20250301
20250323,2025-03-23,1,2,273,21286.92,12346.41,78.0,0.0567,20250301
20250323,2025-03-23,1,3,335,26135.99,15158.88,78.0,0.0836,20250301
20250323,2025-03-23,1,4,220,17140.27,9941.35,78.0,0.0733,20250301
20250323,2025-03-23,2,1,275,11538.04,5769.02,42.0,0.1188,20250301
20250323,2025-03-23,2,2,297,12477.61,6238.81,42.0,0.1371,20250301
20250323,2025-03-23,2,3,437,18374.98,9187.49,42.0,0.0994,20250301
20250323,2025-03-23,2,4,289,12130.88,6065.44,42.0,0.1163,20250301
20250323,2025-03-23,3,1,230,17914.81,10390.59,78.0,0.0638,20250301
20250323,2025-03-23,3,2,232,18091.98,10493.35,78.0,0.0863,20250301
20250323,2025-03-23,3,3,343,26784.71,15535.13,78.0,0.072,20250301
20250323,2025-03-23,3,4,223,17379.08,10079.86,78.0,0.0898,20250301
20250323,2025-03-23,4,1,283,11879.32,5939.66,42.0,0.1085,20250301
20250323,2025-03-23,4,2,291,12226.36,6113.18,42.0,0.1284,20250301
20250323,2025-03-23,4,3,364,15285.45,7642.73,42.0,0.1375,20250301
20250323,2025-03-23,4,4,283,11903.52,5951.76,42.0,0.1158,20250301
20250323,2025-03-23,5,1,207,16124.27,9352.08,78.0,0.0831,20250301
20250323,2025-03-23,5,2,258,20140.76,11681.64,78.0,0.0724,20250301
20250323,2025-03-23,5,3,332,25858.19,14997.75,78.0,0.0869,20250301
20250323,2025-03-23,5,4,230,17924.41,10396.16,78.0,0.067,20250301
20250323,2025-03-23,6,1,290,6954.57,2920.92,24.0,0.1985,20250301
20250323,2025-03-23,6,2,361,8672.6,3642.49,24.0,0.1847,20250301
20250323,2025-03-23,6,3,405,9727.33,4085.48,24.0,0.1887,20250301
20250323,2025-03-23,6,4,312,7482.33,3142.58,24.0,0.1722,20250301
20250323,2025-03-23,7,1,243,18944.88,10988.03,78.0,0.0549,20250301
20250323,2025-03-23,7,2,227,17679.88,10254.33,78.0,0.0858,20250301
20250323,2025-03-23,7,3,285,22238.06,12898.07,78.0,0.0498,20250301
20250323,2025-03-23,7,4,206,16047.8,9307.73,78.0,0.0592,20250301
20250323,2025-03-23,8,1,291,6979.89,2931.56,24.0,0.171,20250301
20250323,2025-03-23,8,2,340,8156.62,3425.78,24.0,0.1736,20250301
20250323,2025-03-23,8,3,432,10357.63,4350.2,24.0,0.1884,20250301
20250323,2025-03-23,8,4,323,7740.86,3251.16,24.0,0.2084,20250301
20250324,2025-03-24,1,1,191,14875.63,8627.87,78.0,0.1061,20250301
20250324,2025-03-24,1,2,212,16572.04,9611.78,78.0,0.0897,20250301
20250324,2025-03-24,1,3,288,22499.57,13049.75,78.0,0.0744,20250301
20250324,2025-03-24,1,4,211,16489.39,9563.84,78.0,0.0718,20250301
20250324,2025-03-24,2,1,292,12268.87,6134.43,42.0,0.0861,20250301
20250324,2025-03-24,2,2,325,13639.5,6819.75,42.0,0.1237,20250301
20250324,2025-03-24,2,3,407,17094.09,8547.05,42.0,0.1268,20250301
20250324,2025-03-24,2,4,295,12380.83,6190.42,42.0,0.1043,20250301
20250324,2025-03-24,3,1,239,18648.53,10816.15,78.0,0.0892,20250301
20250324,2025-03-24,3,2,249,19435.86,11272.8,78.0,0.1128,20250301
20250324,2025-03-24,3,3,317,24705.5,14329.19,78.0,0.0997,20250301
20250324,2025-03-24,3,4,194,15120.8,8770.06,78.0,0.1197,20250301
20250324,2025-03-24,4,1,261,10977.12,5488.56,42.0,0.1459,20250301
20250324,2025-03-24,4,2,308,12937.89,6468.95,42.0,0.1312,20250301
20250324,2025-03-24,4,3,383,16087.74,8043.87,42.0,0.1311,20250301
20250324,2025-03-24,4,4,292,12267.99,6134.0,42.0,0.1163,20250301
20250324,2025-03-24,5,1,206,16082.25,9327.7,78.0,0.0888,20250301
20250324,2025-03-24,5,2,228,17806.93,10328.02,78.0,0.0901,20250301
20250324,2025-03-24,5,3,267,20790.04,12058.22,78.0,0.0606,20250301
20250324,2025-03-24,5,4,215,16743.31,9711.12,78.0,0.107,20250301
20250324,2025-03-24,6,1,297,7119.47,2990.18,24.0,0.1829,20250301
20250324,2025-03-24,6,2,363,8710.42,3658.38,24.0,0.1718,20250301
20250324,2025-03-24,6,3,415,9954.03,4180.69,24.0,0.1924,20250301
20250324,2025-03-24,6,4,298,7162.03,3008.05,24.0,0.1538,20250301
20250324,2025-03-24,7,1,235,18323.49,10627.63,78.0,0.0685,20250301
20250324,2025-03-24,7,2,275,21423.01,12425.34,78.0,0.0709,20250301
20250324,2025-03-24,7,3,339,26419.21,15323.14,78.0,0.0541,20250301
20250324,2025-03-24,7,4,227,17721.27,10278.34,78.0,0.0858,20250301
20250324,2025-03-24,8,1,321,7698.7,3233.45,24.0,0.1877,20250301
20250324,2025-03-24,8,2,328,7882.49,3310.65,24.0,0.1741,20250301
20250324,2025-03-24,8,3,425,10210.36,4288.35,24.0,0.1789,20250301
20250324,2025-03-24,8,4,300,7205.98,3026.51,24.0,0.184,20250301
20250325,2025-03-25,1,1,207,16126.75,9353.52,78.0,0.0989,20250301
20250325,2025-03-25,1,2,242,18883.92,10952.68,78.0,0.0732,20250301
20250325,2025-03-25,1,3,315,24598.96,14267.4,78.0,0.0745,20250301
20250325,2025-03-25,1,4,207,16176.06,9382.12,78.0,0.0924,20250301
20250325,2025-03-25,2,1,287,12055.56,6027.78,42.0,0.1275,20250301
20250325,2025-03-25,2,2,291,12226.5,6113.25,42.0,0.1099,20250301
20250325,2025-03-25,2,3,380,15979.43,7989.71,42.0,0.1354,20250301
20250325,2025-03-25,2,4,270,11357.47,5678.74,42.0,0.1307,20250301
20250325,2025-03-25,3,1,236,18431.15,10690.07,78.0,0.0779,20250301
20250325,2025-03-25,3,2,233,18184.36,10546.93,78.0,0.0678,20250301
20250325,2025-03-25,3,3,311,24257.45,14069.32,78.0,0.0812,20250301
20250325,2025-03-25,3,4,237,18468.37,10711.66,78.0,0.0585,20250301
20250325,2025-03-25,4,1,284,11941.94,5970.97,42.0,0.094,20250301
20250325,2025-03-25,4,2,315,13221.21,6610.6,42.0,0.1294,20250301
20250325,2025-03-25,4,3,390,16393.31,8196.66,42.0,0.1097,20250301
20250325,2025-03-25,4,4,248,10423.49,5211.75,42.0,0.1181,20250301
20250325,2025-03-25,5,1,214,16725.8,9700.96,78.0,0.0746,20250301
20250325,2025-03-25,5,2,228,17783.25,10314.28,78.0,0.0769,20250301
20250325,2025-03-25,5,3,319,24849.17,14412.52,78.0,0.0683,20250301
20250325,2025-03-25,5,4,233,18197.85,10554.75,78.0,0.0763,20250301
20250325,2025-03-25,6,1,314,7545.4,3169.07,24.0,0.1869,20250301
20250325,2025-03-25,6,2,336,8067.11,3388.18,24.0,0.2084,20250301
20250325,2025-03-25,6,3,420,10078.75,4233.08,24.0,0.1861,20250301
20250325,2025-03-25,6,4,293,7034.45,2954.47,24.0,0.1773,20250301
20250325,2025-03-25,7,1,234,18248.2,10583.96,78.0,0.0775,20250301
20250325,2025-03-25,7,2,238,18551.03,10759.6,78.0,0.0876,20250301
20250325,2025-03-25,7,3,325,25344.43,14699.77,78.0,0.0795,20250301
20250325,2025-03-25,7,4,236,18391.97,10667.34,78.0,0.0919,20250301
20250325,2025-03-25,8,1,291,6982.69,2932.73,24.0,0.1864,20250301
20250325,2025-03-25,8,2,309,7411.92,3113.0,24.0,0.1977,20250301
20250325,2025-03-25,8,3,384,9217.06,3871.16,24.0,0.1754,20250301
20250325,2025-03-25,8,4,298,7143.62,3000.32,24.0,0.1755,20250301
20250326,2025-03-26,1,1,227,17680.35,10254.6,78.0,0.0946,20250301
20250326,2025-03-26,1,2,255,19898.14,11540.92,78.0,0.0741,20250301
20250326,2025-03-26,1,3,324,25301.87,14675.08,78.0,0.101,20250301
20250326,2025-03-26,1,4,227,17719.45,10277.28,78.0,0.0955,20250301
20250326,2025-03-26,2,1,283,11903.25,5951.62,42.0,0.1213,20250301
20250326,2025-03-26,2,2,299,12553.62,6276.81,42.0,0.1262,20250301
20250326,2025-03-26,2,3,393,16517.52,8258.76,42.0,0.1348,20250301
20250326,2025-03-26,2,4,284,11928.95,5964.47,42.0,0.1045,20250301
20250326,2025-03-26,3,1,213,16587.67,9620.85,78.0,0.078,20250301
20250326,2025-03-26,3,2,247,19265.11,11173.76,78.0,0.0896,20250301
20250326,2025-03-26,3,3,324,25276.48,14660.36,78.0,0.0719,20250301
20250326,2025-03-26,3,4,213,16588.46,9621.3,78.0,0.0851,20250301
20250326,2025-03-26,4,1,277,11637.57,5818.78,42.0,0.1123,20250301
20250326,2025-03-26,4,2,315,13234.55,6617.28,42.0,0.1065,20250301
20250326,2025-03-26,4,3,400,16787.75,8393.87,42.0,0.135,20250301
20250326,2025-03-26,4,4,280,11745.09,5872.54,42.0,0.1381,20250301
20250326,2025-03-26,5,1,231,18022.78,10453.21,78.0,0.0956,20250301
20250326,2025-03-26,5,2,268,20917.34,12132.06,78.0,0.0965,20250301
20250326,2025-03-26,5,3,320,24932.21,14460.68,78.0,0.0799,20250301
20250326,2025-03-26,5,4,205,15995.61,9277.46,78.0,0.0874,20250301
20250326,2025-03-26,6,1,291,6974.05,2929.1,24.0,0.1663,20250301
20250326,2025-03-26,6,2,342,8202.83,3445.19,24.0,0.1767,20250301
20250326,2025-03-26,6,3,419,10049.58,4220.82,24.0,0.1889,20250301
20250326,2025-03-26,6,4,317,7617.32,3199.28,24.0,0.1665,20250301
20250326,2025-03-26,7,1,223,17393.53,10088.25,78.0,0.079,20250301
20250326,2025-03-26,7,2,249,19405.41,11255.14,78.0,0.101,20250301
20250326,2025-03-26,7,3,306,23882.38,13851.78,78.0,0.0791,20250301
20250326,2025-03-26,7,4,217,16926.43,9817.33,78.0,0.0764,20250301
20250326,2025-03-26,8,1,333,7988.38,3355.12,24.0,0.1998,20250301
20250326,2025-03-26,8,2,369,8844.36,3714.63,24.0,0.1623,20250301
20250326,2025-03-26,8,3,407,9769.21,4103.07,24.0,0.1661,20250301
20250326,2025-03-26,8,4,310,7446.15,3127.38,24.0,0.1868,20250301
20250327,2025-03-27,1,1,202,15773.14,9148.42,78.0,0.1001,20250301
20250327,2025-03-27,1,2,233,18178.18,10543.34,78.0,0.1127,20250301
20250327,2025-03-27,1,3,318,24807.88,14388.57,78.0,0.0684,20250301
20250327,2025-03-27,1,4,213,16637.36,9649.67,78.0,0.0958,20250301
20250327,2025-03-27,2,1,251,10530.53,5265.26,42.0,0.0953,20250301
20250327,2025-03-27,2,2,327,13723.14,6861.57,42.0,0.1392,20250301
20250327,2025-03-27,2,3,406,17034.56,8517.28,42.0,0.1245,20250301
20250327,2025-03-27,2,4,302,12684.29,6342.15,42.0,0.0944,20250301
20250327,2025-03-27,3,1,204,15903.97,9224.3,78.0,0.092,20250301
20250327,2025-03-27,3,2,281,21908.42,12706.88,78.0,0.0772,20250301
20250327,2025-03-27,3,3,301,23459.6,13606.57,78.0,0.1111,20250301
20250327,2025-03-27,3,4,225,17512.85,10157.45,78.0,0.0933,20250301
20250327,2025-03-27,4,1,275,11552.56,5776.28,42.0,0.1062,20250301
20250327,2025-03-27,4,2,341,14341.38,7170.69,42.0,0.1003,20250301
20250327,2025-03-27,4,3,341,14325.99,7163.0,42.0,0.1267,20250301
20250327,2025-03-27,4,4,232,9764.16,4882.08,42.0,0.1292,20250301
20250327,2025-03-27,5,1,220,17138.84,9940.53,78.0,0.0472,20250301
20250327,2025-03-27,5,2,287,22374.99,12977.49,78.0,0.0748,20250301
20250327,2025-03-27,5,3,328,25575.5,14833.79,78.0,0.0507,20250301
20250327,2025-03-27,5,4,232,18108.61,10502.99,78.0,0.0849,20250301
20250327,2025-03-27,6,1,290,6963.05,2924.48,24.0,0.1631,20250301
20250327,2025-03-27,6,2,335,8033.16,3373.93,24.0,0.1945,20250301
20250327,2025-03-27,6,3,415,9971.54,4188.05,24.0,0.1997,20250301
20250327,2025-03-27,6,4,308,7393.72,3105.36,24.0,0.1686,20250301
20250327,2025-03-27,7,1,193,15020.32,8711.79,78.0,0.0972,20250301
20250327,2025-03-27,7,2,232,18108.03,10502.66,78.0,0.0924,20250301
20250327,2025-03-27,7,3,328,25550.32,14819.19,78.0,0.0691,20250301
20250327,2025-03-27,7,4,194,15102.63,8759.53,78.0,0.0848,20250301
20250327,2025-03-27,8,1,303,7270.6,3053.65,24.0,0.1638,20250301
20250327,2025-03-27,8,2,378,9065.81,3807.64,24.0,0.1716,20250301
20250327,2025-03-27,8,3,404,9706.19,4076.6,24.0,0.1785,20250301
20250327,2025-03-27,8,4,306,7340.16,3082.87,24.0,0.1848,20250301
20250328,2025-03-28,1,1,207,16139.01,9360.63,78.0,0.1075,20250301
20250328,2025-03-28,1,2,229,17863.44,10360.8,78.0,0.0488,20250301
20250328,2025-03-28,1,3,286,22277.49,12920.95,78.0,0.081,20250301
20250328,2025-03-28,1,4,220,17124.45,9932.18,78.0,0.0958,20250301
20250328,2025-03-28,2,1,262,11020.18,5510.09,42.0,0.1157,20250301
20250328,2025-03-28,2,2,323,13551.46,6775.73,42.0,0.1086,20250301
20250328,2025-03-28,2,3,390,16359.08,8179.54,42.0,0.1165,20250301
20250328,2025-03-28,2,4,267,11229.33,5614.67,42.0,0.1075,20250301
20250328,2025-03-28,3,1,223,17405.72,10095.32,78.0,0.0692,20250301
20250328,2025-03-28,3,2,258,20086.07,11649.92,78.0,0.0902,20250301
20250328,2025-03-28,3,3,326,25415.36,14740.91,78.0,0.0936,20250301
20250328,2025-03-28,3,4,208,16190.28,9390.36,78.0,0.0726,20250301
20250328,2025-03-28,4,1,256,10740.21,5370.1,42.0,0.1526,20250301
20250328,2025-03-28,4,2,303,12728.51,6364.26,42.0,0.1126,20250301
20250328,2025-03-28,4,3,442,18577.73,9288.87,42.0,0.1082,20250301
20250328,2025-03-28,4,4,326,13688.24,6844.12,42.0,0.1132,20250301
20250328,2025-03-28,5,1,240,18705.8,10849.36,78.0,0.0764,20250301
20250328,2025-03-28,5,2,244,18998.52,11019.14,78.0,0.0797,20250301
20250328,2025-03-28,5,3,314,24510.07,14215.84,78.0,0.0519,20250301
20250328,2025-03-28,5,4,223,17394.62,10088.88,78.0,0.0963,20250301
20250328,2025-03-28,6,1,292,6999.35,2939.73,24.0,0.1911,20250301
20250328,2025-03-28,6,2,328,7865.18,3303.38,24.0,0.1937,20250301
20250328,2025-03-28,6,3,447,10727.78,4505.67,24.0,0.1642,20250301
20250328,2025-03-28,6,4,287,6889.29,2893.5,24.0,0.1861,20250301
20250328,2025-03-28,7,1,236,18427.06,10687.7,78.0,0.082,20250301
20250328,2025-03-28,7,2,234,18231.26,10574.13,78.0,0.109,20250301
20250328,2025-03-28,7,3,288,22483.45,13040.4,78.0,0.0775,20250301
20250328,2025-03-28,7,4,229,17838.09,10346.09,78.0,0.084,20250301
20250328,2025-03-28,8,1,311,7460.7,3133.49,24.0,0.2033,20250301
20250328,2025-03-28,8,2,321,7695.51,3232.11,24.0,0.1755,20250301
20250328,2025-03-28,8,3,435,10432.93,4381.83,24.0,0.1921,20250301
20250328,2025-03-28,8,4,298,7144.97,3000.89,24.0,0.1983,20250301
20250329,2025-03-29,1,1,231,17993.33,10436.13,78.0,0.0777,20250301
20250329,2025-03-29,1,2,231,17985.9,10431.82,78.0,0.0624,20250301
20250329,2025-03-29,1,3,281,21919.2,12713.14,78.0,0.0768,20250301
20250329,2025-03-29,1,4,226,17653.11,10238.8,78.0,0.0871,20250301
20250329,2025-03-29,2,1,260,10927.9,5463.95,42.0,0.1305,20250301
20250329,2025-03-29,2,2,322,13511.9,6755.95,42.0,0.1503,20250301
20250329,2025-03-29,2,3,420,17646.59,8823.29,42.0,0.1421,20250301
20250329,2025-03-29,2,4,260,10928.78,5464.39,42.0,0.1087,20250301
20250329,2025-03-29,3,1,218,16980.43,9848.65,78.0,0.0897,20250301
20250329,2025-03-29,3,2,264,20594.0,11944.52,78.0,0.0695,20250301
20250329,2025-03-29,3,3,310,24183.75,14026.57,78.0,0.0606,20250301
20250329,2025-03-29,3,4,239,18641.18,10811.88,78.0,0.0598,20250301
20250329,2025-03-29,4,1,301,12658.48,6329.24,42.0,0.0897,20250301
20250329,2025-03-29,4,2,297,12485.39,6242.7,42.0,0.1148,20250301
20250329,2025-03-29,4,3,358,15021.44,7510.72,42.0,0.1249,20250301
20250329,2025-03-29,4,4,289,12132.06,6066.03,42.0,0.0958,20250301
20250329,2025-03-29,5,1,216,16869.93,9784.56,78.0,0.079,20250301
20250329,2025-03-29,5,2,235,18343.52,10639.24,78.0,0.0873,20250301
20250329,2025-03-29,5,3,296,23061.17,13375.48,78.0,0.0885,20250301
20250329,2025-03-29,5,4,201,15702.09,9107.21,78.0,0.086,20250301
20250329,2025-03-29,6,1,332,7976.41,3350.09,24.0,0.1683,20250301
20250329,2025-03-29,6,2,331,7943.34,3336.2,24.0,0.1906,20250301
20250329,2025-03-29,6,3,427,10259.16,4308.85,24.0,0.1682,20250301
20250329,2025-03-29,6,4,299,7182.79,3016.77,24.0,0.1723,20250301
20250329,2025-03-29,7,1,242,18841.61,10928.13,78.0,0.0829,20250301
20250329,2025-03-29,7,2,233,18199.04,10555.45,78.0,0.0848,20250301
20250329,2025-03-29,7,3,339,26467.56,15351.19,78.0,0.0729,20250301
20250329,2025-03-29,7,4,250,19462.31,11288.14,78.0,0.0693,20250301
20250329,2025-03-29,8,1,344,8246.07,3463.35,24.0,0.1935,20250301
20250329,2025-03-29,8,2,342,8211.5,3448.83,24.0,0.1816,20250301
20250329,2025-03-29,8,3,454,10902.71,4579.14,24.0,0.1621,20250301
20250329,2025-03-29,8,4,336,8056.1,3383.56,24.0,0.1648,20250301
20250330,2025-03-30,1,1,226,17635.72,10228.72,78.0,0.0758,20250301
20250330,2025-03-30,1,2,262,20443.92,11857.48,78.0,0.1109,20250301
20250330,2025-03-30,1,3,309,24109.03,13983.24,78.0,0.0618,20250301
20250330,2025-03-30,1,4,208,16223.23,9409.47,78.0,0.0648,20250301
20250330,2025-03-30,2,1,279,11730.29,5865.15,42.0,0.1185,20250301
20250330,2025-03-30,2,2,314,13171.6,6585.8,42.0,0.1376,20250301
20250330,2025-03-30,2,3,427,17915.78,8957.89,42.0,0.1205,20250301
20250330,2025-03-30,2,4,316,13289.68,6644.84,42.0,0.095,20250301
20250330,2025-03-30,3,1,204,15900.56,9222.32,78.0,0.0637,20250301
